지방청,총괄국명,관내국,우편번호,주소,전화번호
전남청,목포우체국,자은도우체국,58829,전라남도 신안군 자은면 구영2길 49-1,061-271-8288
전남청,목포우체국,장산우체국,58860,전라남도 신안군 장산면 도창길 1-22,061-271-2788
전남청,목포우체국,증도우체국,58807,전라남도 신안군 증도면 문준경길 184,061-271-7788
전남청,목포우체국,지도우체국,58813,전라남도 신안군 지도읍 읍내길 77,061-275-0788
전남청,목포우체국,팔금우체국,58838,전라남도 신안군 팔금면 삼층석탑길 163-1,061-271-1288
전남청,목포우체국,하의우체국,58856,전라남도 신안군 하의면 곰실길 16,061-275-3788
전남청,목포우체국,홍도우체국,58862,전라남도 신안군 흑산면 홍도1길 35,061-246-3988
전남청,목포우체국,흑산가거도우체국,58866,전라남도 신안군 흑산면 가거도길 40,061-246-3588
전남청,목포우체국,흑산도우체국,58863,전라남도 신안군 흑산면 예리1길 76,061-275-9788
전남청,순천우체국,낙안우체국,57918,전라남도 순천시 낙안면 삼일로 11,061-754-2502
전남청,순천우체국,별량우체국,58033,전라남도 순천시 별량면 별량길 163,061-742-7100
전남청,순천우체국,상사우체국,57919,전라남도 순천시 상사면 상사호길 332,061-745-2800
전남청,순천우체국,송광우체국,57914,전라남도 순천시 송광면 이읍2길 5,061-754-3502
전남청,순천우체국,순천남정동우체국,57959,전라남도 순천시 우석로 144 (남정동),061-743-7182
전남청,순천우체국,순천삼산동우체국,57938,전라남도 순천시 중앙로 248 (석현동),061-752-3470
전남청,순천우체국,순천서면우체국,57906,전라남도 순천시 서면 북차길 98-36,061-752-9001
전남청,순천우체국,순천연향동우체국,57990,전라남도 순천시 연향1로 24 (연향동),061-721-0100
전남청,순천우체국,순천왕조동우체국,57946,전라남도 순천시 봉화3길 3 (조례동),061-722-4113
전남청,순천우체국,순천외서우체국,57915,전라남도 순천시 외서면 반월로 2,061-755-3002
전남청,순천우체국,순천외서우편취급국,57915,전라남도 순천시 외서면 반월로 2 (월암리),0-0-0
전남청,순천우체국,순천우체국,57987,전라남도 순천시 하대석길 9 (연향동),061-720-6789
전남청,순천우체국,순천조곡동우체국,57964,전라남도 순천시 역전길 43 (조곡동),061-744-2001
전남청,순천우체국,순천조례동우체국,57975,전라남도 순천시 장선배기길 20 (조례동),061-723-2009
전남청,순천우체국,순천행동우체국,57941,전라남도 순천시 중앙로 99 (행동),061-753-0100
전남청,순천우체국,순천황전우체국,57902,전라남도 순천시 황전면 월등로 1045,061-754-0021
전남청,순천우체국,승주우체국,57908,전라남도 순천시 승주읍 승평동길 7,061-754-6132
전남청,순천우체국,월등우체국,57902,전라남도 순천시 월등면 월평1길 105,061-754-1001
전남청,순천우체국,주암우체국,57910,전라남도 순천시 주암면 동주로 2019 (광천리),061-754-1501
전남청,순천우체국,해룡우체국,58019,전라남도 순천시 해룡면 월전길 31,061-724-4151
전남청,여수우체국,거문도우체국,59790,전라남도 여수시 삼산면 거문길 28-8 (거문리),061-666-8000
전남청,여수우체국,돌산우체국,59777,전라남도 여수시 돌산읍 방답길 55-1 (군내리),061-644-1100
전남청,여수우체국,돌산우체국 화태출장소,59784,전라남도 여수시 남면 달밭금길 31-2 (화태리),061-665-9001
전남청,여수우체국,여수개도우체국,59783,전라남도 여수시 화정면 개도화산1길 6 (개도리),061-666-8600
전남청,여수우체국,여수교동우체국,59732,전라남도 여수시 충무로 46 (충무동),061-663-2100
전남청,여수우체국,여수국동우체국,59758,전라남도 여수시 신월로 629 (국동),061-642-5391
전남청,여수우체국,여수남면우체국,59786,전라남도 여수시 남면 내외진안길 13 (우학리),061-665-9500
전남청,여수우체국,여수남면우체국 안도출장소,59786,전라남도 여수시 남면 안도안길 3 (안도리),061-665-9300
전남청,여수우체국,여수동문동우체국,59741,전라남도 여수시 동문로 52 (관문동),061-662-3602
전남청,여수우체국,여수문수동우체국,59699,전라남도 여수시 좌수영로 321 (문수동),061-651-2100
전남청,여수우체국,여수미평동우체국,59629,전라남도 여수시 미평로 67 (미평동),061-652-6001
전남청,여수우체국,여수봉계동우체국,59635,전라남도 여수시 시청로 238 (여천동),061-683-0031
전남청,여수우체국,여수봉산동우체국,59763,전라남도 여수시 어항로 37 (봉산동),061-643-6105
전남청,여수우체국,여수삼일동우체국,59616,전라남도 여수시 여수산단로 274-5 (월하동),061-685-5000
전남청,여수우체국,여수선원동우체국,59640,전라남도 여수시 화산로 102 (선원동),061-681-3617
전남청,여수우체국,여수소라우체국,59649,전라남도 여수시 소라면 덕양로 445-1 (덕양리),061-683-8002
전남청,여수우체국,여수소호동우체국,59665,전라남도 여수시 소호로 506 (소호동),061-684-0521
전남청,여수우체국,여수신기동우체국,59685,전라남도 여수시 새터로 47 (신기동),061-681-2015
전남청,여수우체국,여수여서동우체국,59713,전라남도 여수시 여서1로 95-3 (여서동),061-651-6120
전남청,여수우체국,여수우체국,59676,전라남도 여수시 흥국로 24 (학동),061-660-3043
전남청,여수우체국,여수전남대학교우편취급국,59626,"전라남도 여수시 대학로 50 (둔덕동,전남대학교 여수캠퍼스)",061-659-6333
전남청,여수우체국,여수죽포우체국,59775,전라남도 여수시 돌산읍 향일암로 958 (죽포리),061-644-3600
전남청,여수우체국,여수현대아파트우편취급국,59705,전라남도 여수시 여서로 156-1 (여서동),061-652-1776
전남청,여수우체국,여수화양우체국,59779,전라남도 여수시 화양면 나진길 8 (나진리),061-682-6000
전남청,여수우체국,연도우체국,59787,전라남도 여수시 남면 연도서부길 22 (연도리),061-665-9600
전남청,여수우체국,율촌우체국,59602,전라남도 여수시 율촌면 동산개길 19 (조화리),061-682-7000
전남청,여수우체국,초도우체국,59789,전라남도 여수시 삼산면 의성길 22 (초도리),061-665-8500
전남청,여수우체국,화정우체국,59782,전라남도 여수시 화정면 백야2길 7(백야리),061-685-3200
전남청,영광우체국,군남우체국,57060,전라남도 영광군 군남면 포천길 30,061-352-5001
전남청,영광우체국,낙월우체국,57068,전라남도 영광군 낙월면 낙월길 52-4,0061-352-3201
전남청,영광우체국,대마우체국,57054,전라남도 영광군 대마면 영장로 257,0061-352-4001
전남청,영광우체국,묘량우체국,57056,전라남도 영광군 묘량면 묘량로 271,061-352-6001
전남청,영광우체국,백수우체국,57028,전라남도 영광군 백수읍 백수로 989,061-352-7001
전남청,영광우체국,법성포우체국,57013,전라남도 영광군 법성면 진굴비길 50,061-356-2001
전남청,영광우체국,불갑우체국,57059,전라남도 영광군 불갑면 함영로4길 21,061-352-8001
전남청,영광우체국,염산우체국,57066,전라남도 영광군 염산면 칠산로 75,061-352-9001
전남청,영광우체국,영광군서우체국,57033,전라남도 영광군 군서면 군서로 5,0061-0352-3001
전남청,영광우체국,영광우체국,57051,전라남도 영광군 영광읍 중앙로 200,061-352-0100
전남청,영광우체국,홍농우체국,57006,전라남도 영광군 홍농읍 홍농로 450,061-356-0001
전남청,장성우체국,동화우체국,57241,전라남도 장성군 동화면 삼동로 735,0061-0393-0212
전남청,장성우체국,북상우체국,57204,전라남도 장성군 북하면 백양로 610,061-392-0219
전남청,장성우체국,사가우체국,57201,전라남도 장성군 북이면 백양로 20,0061-0392-0090
전남청,장성우체국,삼계우체국,57238,전라남도 장성군 삼계면 사창로 64-9,0061-0394-1002
전남청,장성우체국,삼서우체국,57255,전라남도 장성군 삼서면 해삼로 1123,061-394-2001
전남청,장성우체국,서삼우체국,57232,전라남도 장성군 서삼면 축령로 365,0061-0394-0214
전남청,장성우체국,신흥우체국,57230,전라남도 장성군 북일면 신흥로 408,061-393-0400
전남청,장성우체국,약수우체국,57205,전라남도 장성군 북하면 백양로 895,061-392-0217
전남청,장성우체국,장성남면우체국,57249,전라남도 장성군 남면 못재로 81,061-392-3001
전남청,장성우체국,장성우체국,57220,전라남도 장성군 장성읍 역전로 201 (영천리),061-390-9515
전남청,장성우체국,제75군사우체국,57252,전라남도 장성군 삼서면 태청로 428,061-394-5735
전남청,장성우체국,진원우체국,57244,전라남도 장성군 진원면 노사로 489,061-0392-5001
전남청,장성우체국,황룡우체국,57227,전라남도 장성군 황룡면 뱃나드리로 184,061-392-0213
전남청,곡성우체국,겸면우체국,57516,전라남도 곡성군 겸면 곡순로 1854-3,061-0362-1002
전남청,곡성우체국,고달우체국,57546,전라남도 곡성군 고달면 목동1길 7,0061-0362-0002
전남청,곡성우체국,곡성오곡우체국,57544,전라남도 곡성군 오곡면 기차마을로 130,061-362-0001
전남청,곡성우체국,곡성오산우체국,57518,전라남도 곡성군 오산면 오산로 593,061-0362-4002
전남청,곡성우체국,곡성우체국,57537,전라남도 곡성군 곡성읍 군청로 27,061-360-2320
전남청,곡성우체국,목사동우체국,57553,전라남도 곡성군 목사동면 주목로 758,061-362-1502
전남청,곡성우체국,삼기우체국,57521,전라남도 곡성군 삼기면 원등1길 63,061-362-2002
전남청,곡성우체국,석곡우체국,57560,전라남도 곡성군 석곡면 석곡로 63-1,061-362-3002
전남청,곡성우체국,옥과우체국,57503,전라남도 곡성군 옥과면 대학로 139-2,061-362-5002
전남청,곡성우체국,입면우체국,57513,전라남도 곡성군 입면 청계동로 1215,061-362-6002
전남청,곡성우체국,죽곡우체국,57549,전라남도 곡성군 죽곡면 오죽로 25,061-362-4502
전남청,담양우체국,고서우체국,57385,전라남도 담양군 고서면 가사문학로 316 (동운리),061-382-3875
전남청,담양우체국,담양가사문학우체국,57392,전라남도 담양군 가사문학면 가사문학로 1120 (연천리),061-382-1375
전남청,담양우체국,담양금성우체국,57305,전라남도 담양군 금성면 석현길 8 (석현리),061-382-4875
전남청,담양우체국,담양대덕우체국,57380,전라남도 담양군 대덕면 대조동1길 1 (매산리),061-382-1875
전남청,담양우체국,담양대전우체국,57328,전라남도 담양군 대전면 추성1로 192 (대치리),061-382-5976
전남청,담양우체국,담양봉산우체국,57367,전라남도 담양군 봉산면 신학길 41-2 (제월리),061-382-6875
전남청,담양우체국,담양우체국,57344,전라남도 담양군 담양읍 추성로 1328 (지침리),061-380-2080
전남청,담양우체국,무정우체국,57359,전라남도 담양군 무정면 술지1길 8 (봉안리),061-382-2375
전남청,담양우체국,수북우체국,57318,전라남도 담양군 수북면 추성1로 711 (수북리),061-382-7875
전남청,담양우체국,용면우체국,57302,전라남도 담양군 용면 추월산로 376 (추성리),061-382-2475
전남청,담양우체국,월산우체국,57312,전라남도 담양군 월산면 도개길 15-51 (화방리),061-382-0875
전남청,담양우체국,창평우체국,57389,전라남도 담양군 창평면 의병로 149 (창평리),061-382-8875
전남청,화순우체국,능주우체국,58153,전남  화순군 능주면 죽수길 48,061-372-1003
